epoch,epoch_loss,lmi_loss,eta_loss
116,2.139585548264427,"tensor(-80.7155919, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
117,2.1397558892346153,"tensor(-80.7155931, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
118,2.1395273866277558,"tensor(-80.7155939, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
119,2.1394040098746063,"tensor(-80.7155945, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
120,2.138615880356594,"tensor(-80.7155980, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
121,2.139202407899309,"tensor(-80.7155965, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
122,2.1381703248660386,"tensor(-80.7156004, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
123,2.13903098892595,"tensor(-80.7156015, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
124,2.1383595907331188,"tensor(-80.7156015, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
125,2.138214364502488,"tensor(-80.7156049, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
126,2.1383833054185803,"tensor(-80.7156050, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
127,2.137700424891176,"tensor(-80.7156062, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
128,2.1379216458510353,"tensor(-80.7156072, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
129,2.1381346133405588,"tensor(-80.7156079, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
130,2.137749657118791,"tensor(-80.7156106, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
131,2.13761968165515,"tensor(-80.7156096, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
132,2.1371848945940464,"tensor(-80.7156125, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
133,2.13760603544389,"tensor(-80.7156122, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
134,2.137420799218155,"tensor(-80.7156140, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
135,2.137261639522519,"tensor(-80.7156152, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
136,2.1370327826280273,"tensor(-80.7156149, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
137,2.136271977721973,"tensor(-80.7156173, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
138,2.137497724017022,"tensor(-80.7156184, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
139,2.136331767953332,"tensor(-80.7156184, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
140,2.137256213340164,"tensor(-80.7156180, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
141,2.136507941603382,"tensor(-80.7156207, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
142,2.136636787064393,"tensor(-80.7156218, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
143,2.136652958370014,"tensor(-80.7156216, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
144,2.1360731736519956,"tensor(-80.7156234, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
145,2.136265598839865,"tensor(-80.7156239, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
146,2.1361623507440783,"tensor(-80.7156256, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
147,2.136045242199341,"tensor(-80.7156250, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
