epoch,epoch_loss,lmi_loss,eta_loss
61,2.1885264662429638,"tensor(-80.7176295, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
62,2.180636870192779,"tensor(-80.7176200, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
63,2.1727890937873213,"tensor(-80.7176104, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
64,2.1649436268227444,"tensor(-80.7176011, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
65,2.157123970985061,"tensor(-80.7175916, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
66,2.149328189122631,"tensor(-80.7175824, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
67,2.1415336278651167,"tensor(-80.7175736, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
68,2.1337353177710123,"tensor(-80.7175632, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
69,2.1259764399091337,"tensor(-80.7175534, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
70,2.1182594694116577,"tensor(-80.7175447, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
71,2.1105903460156497,"tensor(-80.7175359, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
72,2.1029500572656574,"tensor(-80.7175260, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
73,2.0953883870587378,"tensor(-80.7175170, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
74,2.1031294749583034,"tensor(-80.7175628, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
75,2.098911650695919,"tensor(-80.7176017, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
76,2.091316865537646,"tensor(-80.7175925, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
77,2.083833861088602,"tensor(-80.7175819, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
78,2.0763750277505126,"tensor(-80.7175734, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
79,2.0735930036135763,"tensor(-80.7175854, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
80,2.066457787243688,"tensor(-80.7175820, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
81,2.095654918150964,"tensor(-80.7176668, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
82,2.088496032149356,"tensor(-80.7177667, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
