epoch,epoch_loss,lie_loss,lmi_loss,eta_loss
129,1592.6186377871552,15926.186377871501,-228.65041446574236,0.0
130,1592.6186374978845,15926.186374978766,-228.77786746699473,0.0
131,1592.6186372031414,15926.186372031356,-228.9042150911726,0.0
132,1592.618636907588,15926.18636907583,-229.02947393185394,0.0
133,1592.6186366196011,15926.186366195963,-229.15365989733903,0.0
134,1592.618636322221,15926.186363222148,-229.27678873151692,0.0
135,1592.6186360290142,15926.18636029005,-229.39887580807712,0.0
136,1592.6186357361726,15926.18635736169,-229.51993604720948,0.0
137,1592.6186354519673,15926.186354519594,-229.63998436565154,0.0
138,1592.6186351489696,15926.18635148962,-229.75903511668193,0.0
139,1592.6186348554754,15926.186348554693,-229.87710240108524,0.0
140,1592.6186345629724,15926.18634562966,-229.9941999782823,0.0
141,1592.6186342728674,15926.18634272865,-230.11034137895302,0.0
142,1592.6186339775422,15926.186339775342,-230.22553991403473,0.0
143,1592.6186349069474,15926.186336826699,-230.33980855841494,0.0
144,1592.6186375577624,15926.186375577554,-230.45316077805498,0.0
145,1592.6186372664095,15926.186372664046,-230.56560757281744,0.0
146,1592.6186369709967,15926.186369709902,-230.67716178314134,0.0
147,1592.6186366779336,15926.186366779264,-230.78783550112192,0.0
148,1592.618636388651,15926.186363886443,-230.8976405664179,0.0
149,1592.6186360905292,15926.186360905229,-231.00658818447826,0.0
150,1592.61863579723,15926.186357972265,-231.11469000595895,0.0
151,1592.6186355070702,15926.18635507065,-231.22195684841284,0.0
152,1592.6186352101752,15926.186352101693,-231.32839961290273,0.0
153,1592.618634916815,15926.186349168076,-231.43402904160578,0.0
154,1592.618634625175,15926.186346251676,-231.5388555420428,0.0
155,1592.618634331329,15926.18634331323,-231.6428893188157,0.0
156,1592.6186340366246,15926.186340366168,-231.7461405200073,0.0
157,1592.618633742214,15926.186337422037,-231.84861902816934,0.0
158,1592.618633449579,15926.186334495718,-231.95033441040036,0.0
159,1592.618633159315,15926.186331593055,-232.05129630078514,0.0
160,1592.618632864532,15926.186328645228,-232.1515139800681,0.0
161,1592.6186387678842,15926.186325692946,-232.2509966890036,0.0
162,1592.6186393329874,15926.186392707921,-232.3497546898025,0.0
163,1592.6186389765328,15926.18638976525,-232.4477942755425,0.0
164,1592.6186386867262,15926.186386867188,-232.545125285243,0.0
165,1592.6186383885697,15926.186383885626,-232.64175657170406,0.0
166,1592.6186380993695,15926.186380993635,-232.73769613274192,0.0
167,1592.6186378043778,15926.186378043714,-232.83295250992649,0.0
168,1592.6186375082007,15926.18637508197,-232.92753365468783,0.0
169,1592.6186372166626,15926.18637216655,-233.02144750288215,0.0
170,1592.618636921386,15926.186369213769,-233.11470195611028,0.0
171,1592.6186366300503,15926.186366300442,-233.20730475568905,0.0
172,1592.6186363372049,15926.186363372026,-233.29926324985058,0.0
173,1592.6186360411573,15926.18636041149,-233.39058508488966,0.0
174,1592.6186357508766,15926.186357508695,-233.48127748199636,0.0
175,1592.6186354518015,15926.186354517937,-233.5713476229195,0.0
176,1592.618635163443,15926.186351634338,-233.6608025367097,0.0
177,1592.6186348674235,15926.186348674213,-233.749649197112,0.0
178,1592.6186345766157,15926.18634576611,-233.83789449167304,0.0
179,1592.6186342804135,15926.186342804069,-233.92554499682288,0.0
180,1592.6186339871308,15926.186339871247,-234.01260743071194,0.0
181,1592.6186336939056,15926.186336938972,-234.09908833541303,0.0
182,1592.6186334001375,15926.18633400129,-234.1849940204852,0.0
183,1592.618633106818,15926.18633106808,-234.27033085322742,0.0
184,1592.6186328172469,15926.18632817241,-234.3551050410381,0.0
185,1592.6186325206486,15926.186325206429,-234.43932257662482,0.0
186,1592.6186322273684,15926.186322273612,-234.52298954944382,0.0
187,1592.6186319369099,15926.186319369015,-234.60611182123534,0.0
188,1592.618631639669,15926.186316396617,-234.68869531554503,0.0
189,1592.6186327679693,15926.186313541577,-234.7707458348346,0.0
190,1592.6186353889968,15926.186353889909,-234.85226919815372,0.0
191,1592.6186350986816,15926.18635098677,-234.93327018615102,0.0
192,1592.6186348024266,15926.186348024214,-235.01375453825256,0.0
193,1592.618634510164,15926.186345101589,-235.093727956096,0.0
194,1592.6186342152137,15926.18634215203,-235.1731955069657,0.0
195,1592.6186339241176,15926.186339241094,-235.25216259959578,0.0
196,1592.6186336301648,15926.186336301562,-235.3306342059592,0.0
197,1592.6186333349535,15926.186333349468,-235.408615405219,0.0
198,1592.618633042056,15926.186330420493,-235.4861113356043,0.0
199,1592.618632749037,15926.186327490315,-235.56312695153903,0.0
200,1592.618632454626,15926.186324546188,-235.63966685706768,0.0
201,1592.6186321616517,15926.186321616473,-235.71573601282893,0.0
202,1592.6186318701598,15926.186318701539,-235.79133909867093,0.0
203,1592.6186315768387,15926.186315768315,-235.86648074618242,0.0
204,1592.6186312823315,15926.18631282323,-235.9411655468404,0.0
205,1592.618630989916,15926.186309899103,-236.01539789667328,0.0
206,1592.6186306951354,15926.186306951266,-236.0891823327932,0.0
207,1592.6186317777674,15926.186315796112,-236.16252352978302,0.0
208,1592.6186322753435,15926.186322753374,-236.23542553072053,0.0
209,1592.6186319891553,15926.186319891462,-236.30789229237521,0.0
210,1592.6186316884427,15926.186316884365,-236.3799282924999,0.0
211,1592.6186313950125,15926.186313950051,-236.4515377001897,0.0
212,1592.6186311024235,15926.186311024176,-236.52272455117637,0.0
213,1592.6186308082556,15926.186308082455,-236.5934929338234,0.0
214,1592.618630516275,15926.186305162662,-236.66384680509964,0.0
215,1592.6186302231804,15926.186302231756,-236.73378992122161,0.0
216,1592.6186327921248,15926.186312009246,-236.80332686899715,0.0
217,1592.618634309396,15926.186343093887,-236.87246084052418,0.0
218,1592.618633990844,15926.186339908385,-236.9411951251877,0.0
219,1592.6186336716612,15926.18633671655,-237.00953412139532,0.0
220,1592.6186333527799,15926.186333527716,-237.07748111181454,0.0
221,1592.618633035495,15926.186330354923,-237.14503997149578,0.0
222,1592.6186327168366,15926.186327168283,-237.21221429393756,0.0
223,1592.6186323972559,15926.186323972537,-237.27900737559088,0.0
224,1592.6186320852933,15926.186320852874,-237.3454229193442,0.0
225,1592.6186317601762,15926.1863176017,-237.41146417626948,0.0
226,1592.6186314423228,15926.186314423201,-237.47713460422065,0.0
227,1592.6186311230376,15926.186311230307,-237.54243757134063,0.0
228,1592.618630804333,15926.186308043289,-237.6073762528794,0.0
229,1592.618630492535,15926.186304925304,-237.6719540037369,0.0
230,1592.6186302000908,15926.186302000817,-237.73617401733347,0.0
231,1592.618629909847,15926.186299098386,-237.80003949533986,0.0
232,1592.6186296123456,15926.186296123393,-237.86355352363614,0.0
233,1592.6186293185185,15926.18629318512,-237.92671923278843,0.0
234,1592.6186362523276,15926.186319224023,-237.98954030849944,0.0
235,1592.6186354246543,15926.18635424643,-238.05201879531907,0.0
236,1592.6186351078472,15926.186351078422,-238.11415756608395,0.0
237,1592.618634788195,15926.186347881878,-238.17595996846723,0.0
238,1592.6186344696878,15926.186344696802,-238.23742888798736,0.0
239,1592.618634150839,15926.18634150835,-238.2985671350049,0.0
240,1592.618633833489,15926.186338334825,-238.35937772359514,0.0
241,1592.6186335140014,15926.18633513996,-238.41986314455016,0.0
242,1592.6186331950628,15926.186331950545,-238.48002655200426,0.0
243,1592.6186328828828,15926.186328828757,-238.53987028988135,0.0
244,1592.6186325578826,15926.186325578781,-238.59939738660324,0.0
245,1592.6186322396982,15926.186322396936,-238.658610282943,0.0
246,1592.6186319243095,15926.18631924305,-238.71751158872283,0.0
247,1592.6186316091062,15926.186316090976,-238.77610411270982,0.0
248,1592.6186312870745,15926.186312870728,-238.83439027428355,0.0
249,1592.6186309680625,15926.186309680581,-238.8923726572547,0.0
250,1592.618630643716,15926.18630643714,-238.95005374858445,0.0
251,1592.61863032777,15926.18630327764,-239.00743589046883,0.0
252,1592.618630009207,15926.186300092004,-239.06452185345287,0.0
253,1592.6186296947449,15926.186296947362,-239.12131387277373,0.0
254,1592.618629373012,15926.186293730081,-239.17781431736995,0.0
255,1592.6186290584612,15926.18629058454,-239.23402552143065,0.0
256,1592.6186287349587,15926.18628734951,-239.2899499031134,0.0
257,1592.6186347893215,15926.186284208885,-239.34558989124565,0.0
258,1592.6186359550754,15926.186359550687,-239.40094888894657,0.0
259,1592.6186356321598,15926.186356321527,-239.45602656960045,0.0
260,1592.6186353135613,15926.18635313557,-239.51082656702025,0.0
261,1592.6186349963903,15926.18634996384,-239.5653508728912,0.0
262,1592.6186346785569,15926.186346785495,-239.61960194189732,0.0
263,1592.6186343578988,15926.18634357891,-239.67358175226846,0.0
264,1592.6186340518611,15926.186340518545,-239.72729258710316,0.0
265,1592.6186337206545,15926.186337206505,-239.78073637814728,0.0
266,1592.6186334031547,15926.186334031492,-239.83391527857867,0.0
267,1592.6186330848336,15926.18633084828,-239.88683149673716,0.0
268,1592.618632765097,15926.186327650921,-239.93948686325996,0.0
269,1592.6186324463145,15926.18632446308,-239.99188349857653,0.0
270,1592.6186321288315,15926.18632128828,-240.04402346278917,0.0
271,1592.6186318105074,15926.186318104981,-240.09590852707535,0.0
272,1592.6186314920483,15926.18631492041,-240.14754093190996,0.0
273,1592.618631172352,15926.186311723442,-240.1989223910864,0.0
274,1592.6186308534357,15926.186308534277,-240.2500548775594,0.0
275,1592.61863053663,15926.186305366233,-240.30094021049229,0.0
276,1592.6186302203123,15926.186302203063,-240.35158042154876,0.0
277,1592.618629897584,15926.186298975801,-240.4019772828195,0.0
278,1592.6186295812352,15926.186295812275,-240.45213267518437,0.0
279,1592.6186292619411,15926.186292619333,-240.50204815928902,0.0
280,1592.6186289417624,15926.18628941757,-240.5517258831206,0.0
281,1592.618628625023,15926.186286250158,-240.60116745719694,0.0
282,1592.618628305497,15926.186283054893,-240.65037453492636,0.0
283,1592.618627988757,15926.186279887486,-240.69934908770358,0.0
284,1592.6186343517447,15926.186308980094,-240.74809340588178,0.0
285,1592.618633741238,15926.186337412282,-240.7966081771838,0.0
286,1592.618633428316,15926.186334283078,-240.8448949172585,0.0
287,1592.6186331040178,15926.186331040093,-240.8929558370829,0.0
288,1592.6186327856,15926.186327855912,-240.94079245746246,0.0
289,1592.6186324667262,15926.18632466721,-240.9884064937517,0.0
290,1592.6186321463147,15926.186321463085,-241.03579955659808,0.0
291,1592.6186318329346,15926.186318329295,-241.08297318745613,0.0
292,1592.6186315109765,15926.18631510971,-241.12992909110562,0.0
293,1592.618631193802,15926.186311937918,-241.17666865067065,0.0
294,1592.6186308737244,15926.18630873717,-241.22319353348473,0.0
295,1592.618630554296,15926.1863055429,-241.26950535967111,0.0
296,1592.6186302321382,15926.186302321315,-241.3156054429294,0.0
297,1592.618629918052,15926.18629918043,-241.36149545633268,0.0
298,1592.6186296002415,15926.186296002343,-241.40717679965869,0.0
299,1592.6186292779867,15926.18629277982,-241.45265099773596,0.0
300,1592.6186289658517,15926.186289658493,-241.4979194180019,0.0
301,1592.6186286451825,15926.186286451797,-241.54298363205217,0.0
302,1592.6186283257798,15926.186283257708,-241.58784503325987,0.0
303,1592.6186280073289,15926.18628007324,-241.63250500570027,0.0
304,1592.6186276903584,15926.18627690353,-241.67696494599738,0.0
305,1592.6186273699388,15926.18627369934,-241.7212262625393,0.0
306,1592.618634532819,15926.186302381411,-241.76529089919072,0.0
307,1592.6186334927752,15926.186334927686,-241.80915989763497,0.0
308,1592.6186331717684,15926.186331717616,-241.8528336122377,0.0
309,1592.618632852299,15926.18632852297,-241.89631402667078,0.0
310,1592.6186325337835,15926.186325337745,-241.9396027206225,0.0
311,1592.6186322166304,15926.186322166217,-241.98270076676653,0.0
312,1592.6186318961527,15926.186318961447,-242.0256095812286,0.0
313,1592.6186315789605,15926.186315789539,-242.0683304342746,0.0
314,1592.6186312600257,15926.186312600154,-242.11086452763453,0.0
315,1592.6186309409593,15926.18630940956,-242.1532132112877,0.0
316,1592.6186306222876,15926.186306222788,-242.19537776877272,0.0
317,1592.618630321475,15926.186303214687,-242.23735935334798,0.0
318,1592.6186299857425,15926.186299857305,-242.2791592264136,0.0
319,1592.61862966673,15926.186296667265,-242.32077861416948,0.0
320,1592.6186293606956,15926.186293606905,-242.36221875225414,0.0
321,1592.618629037508,15926.186290375023,-242.40348065829647,0.0
322,1592.6186287116227,15926.186287116148,-242.4445657311945,0.0
323,1592.6186283953748,15926.18628395369,-242.48547508029313,0.0
324,1592.618628081359,15926.186280813488,-242.5262097851938,0.0
325,1592.6186277562758,15926.186277562714,-242.56677110057691,0.0
326,1592.6186274346833,15926.18627434673,-242.60716005246965,0.0
327,1592.6186271164443,15926.186271164335,-242.64737785479653,0.0
328,1592.6186271297997,15926.186271040891,-242.68742583299934,0.0
329,1592.618627760893,15926.18627760885,-242.72730481165223,0.0
330,1592.6186274446375,15926.186274446312,-242.76701576316094,0.0
331,1592.6186271242066,15926.186271241988,-242.80655996434206,0.0
332,1592.6186268033448,15926.186268033387,-242.84593848411416,0.0
333,1592.6186304221214,15926.186264853768,-242.88515259853116,0.0
334,1592.618632924301,15926.186329242959,-242.92420429770604,0.0
335,1592.6186326088782,15926.186326088675,-242.96309226432157,0.0
336,1592.6186322895446,15926.18632289537,-243.001818688619,0.0
337,1592.6186319683015,15926.186319682933,-243.04038471788598,0.0
338,1592.6186316534256,15926.18631653418,-243.07879146381256,0.0
339,1592.6186313311423,15926.18631331134,-243.1170397554565,0.0
340,1592.6186310119426,15926.186310119354,-243.15513061496992,0.0
341,1592.618630697622,15926.186306976146,-243.1930652024419,0.0
342,1592.618630374765,15926.1863037476,-243.23084431600316,0.0
343,1592.6186300558522,15926.186300558473,-243.26846904219332,0.0
344,1592.6186297380198,15926.186297380125,-243.30594038059786,0.0
345,1592.6186294190286,15926.186294190222,-243.34325916502036,0.0
346,1592.6186291000095,15926.186291000044,-243.3804264549815,0.0
347,1592.6186287837777,15926.186287837725,-243.41744316073246,0.0
348,1592.618628467238,15926.186284672294,-243.4543102076721,0.0
349,1592.618628144943,15926.186281449316,-243.4910285981778,0.0
350,1592.61862782703,15926.186278270223,-243.527599107848,0.0
351,1592.6186275076661,15926.186275076607,-243.56402279726626,0.0
352,1592.618627191149,15926.186271911442,-243.60030047037083,0.0
353,1592.618626875108,15926.186268751055,-243.63643309089275,0.0
354,1592.618626551888,15926.18626551886,-243.67242151560137,0.0
355,1592.6186262334331,15926.186262334257,-243.70826669960576,0.0
356,1592.61862823864,15926.186274371334,-243.7439697030761,0.0
357,1592.6186294312527,15926.18629431246,-243.77953134869472,0.0
358,1592.618629112842,15926.18629112833,-243.81495188270415,0.0
359,1592.6186287940684,15926.186287940607,-243.85023246363937,0.0
360,1592.6186284766848,15926.186284766805,-243.88537410977162,0.0
361,1592.6186281569067,15926.186281568993,-243.92037757512125,0.0
362,1592.6186278357934,15926.186278357873,-243.9552437671787,0.0
363,1592.6186275221633,15926.18627522159,-243.98997337503164,0.0
364,1592.6186272012515,15926.186272012454,-244.02456735461828,0.0
365,1592.618626882599,15926.186268825937,-244.05902646381904,0.0
366,1592.618626565116,15926.186265651095,-244.0933515736883,0.0
367,1592.618626245543,15926.186262455365,-244.12754337145788,0.0
368,1592.6186259273225,15926.186259273196,-244.16160268476688,0.0
369,1592.6186276790284,15926.186261987777,-244.1955304587412,0.0
370,1592.6186300381814,15926.18630038177,-244.2293280405815,0.0
371,1592.6186297210074,15926.186297209977,-244.2629947195515,0.0
372,1592.618629402928,15926.186294029198,-244.296532026042,0.0
373,1592.6186290825945,15926.186290825886,-244.32994061135415,0.0
374,1592.6186287636747,15926.186287636678,-244.3632215334181,0.0
375,1592.618628446612,15926.186284466074,-244.39637525599213,0.0
376,1592.618628126803,15926.186281267972,-244.42940267488265,0.0
377,1592.618627811996,15926.186278119916,-244.4623045055446,0.0
378,1592.6186274899924,15926.186274899845,-244.4950813637764,0.0
379,1592.6186271715294,15926.186271715236,-244.52773402608653,0.0
380,1592.6186268528509,15926.186268528443,-244.56026342053482,0.0
381,1592.618626546048,15926.186265460392,-244.59266998939987,0.0
382,1592.6186262151969,15926.186262151898,-244.6249546722379,0.0
383,1592.6186258965442,15926.186258965403,-244.6571179078324,0.0
384,1592.6186255783787,15926.186255783712,-244.68916048418862,0.0
385,1592.6186256707256,15926.186256428227,-244.72108338111846,0.0
386,1592.6186262191286,15926.18626219123,-244.75288699649067,0.0
387,1592.6186259032945,15926.186259032875,-244.7845720437554,0.0
388,1592.6186255826356,15926.186255826315,-244.81613908630686,0.0
389,1592.6186252635994,15926.186252635953,-244.8475889405244,0.0
390,1592.6186272624025,15926.186270421036,-244.8789226836606,0.0
391,1592.6186271841625,15926.186271841558,-244.91014023965116,0.0
